case_number,prompt,clip_score
425280,A city bus traveling down a rod next to a stadium.,0.27613627910614014
359310,"A man on a motorcycle with a passenger car attached, parked on the side of the street.",0.2951980531215668
91283,An SUV with pennants and decals supporting a sports team,0.32704296708106995
159133,A bathroom toilet sitting next to a counter and a roll of toilet paper.,0.24392347037792206
265378,A white car parked in a parking space.,0.2383522391319275
132682,A very white toilet that is in a clean room.,0.28106579184532166
124300,A toilet sitting next to a bathroom counter.,0.319333553314209
416184,"The bath room is clean with brown tile, white sink and large mirror.",0.3265067934989929
501875,A woman is walking with a blue umbrella.,0.34310707449913025
135972,The stainless steel black and aluminum toilet is opened.,0.30904605984687805
567863,A mother and baby giraffe leaning against a wall,0.2970116138458252
8267,A small white toilet sitting in a bathroom.,0.31791162490844727
227044,A black and white cat standing in a white bathroom sink.,0.35734793543815613
480215,"A bathroom with tile flooring and walls, and a white toilet.",0.2935512065887451
149052,Two small airplanes parked on a lush green field.,0.32611900568008423
578099,A blue motorcycle parked on a sidewalk next to a street.,0.33980125188827515
248231,A white toilet sitting in a bathroom next to a sink.,0.257705956697464
386755,We are looking at the floor between the toilet and the wall.,0.29080262780189514
209655,A bathroom with a white bath tub and a sink.,0.3071608245372772
253964,A man popping a wheelie on a motorcycle on a street.,0.2898499667644501
22208,A flat screen TV next to a fire place in a living room.,0.30185723304748535
386968,A woman riding a green bike with a small white dog on the back.,0.36098673939704895
451053,A computer desk with highlighted papers all over it.,0.3151160478591919
49236,A man riding skis down a snow covered slope.,0.3155047297477722
302038,A dinning room table sitting next to a small fireplace.,0.30612680315971375
185622,A large jetliner taking off from a runway.,0.2856657803058624
461976,A train traveling down train tracks in a rural area.,0.2947383522987366
399851,"A kitchen shelf holds an assortment of pots, pans, and utensils.",0.3438699543476105
388677,A cop riding a motorcycle next to a  white van.,0.35079777240753174
415843,A row of three wall mounted urinals in a bathroom.,0.3065575063228607
270758,The four urinals have a very modern design.,0.3562944829463959
5205,The man is giving the young girl a ride on his motorcycle.,0.3156125247478485
2532,A person standing on top of a ski covered slope.,0.3199269473552704
156071,A group of people standing around at a rodeo.,0.37939727306365967
175052,A girl in the bathroom tying back her hair.,0.30677172541618347
127182,A kitchen filled with metal appliances and a window.,0.28708046674728394
510755,A row of motorcycles parked next to each other on a lush green field.,0.3671901822090149
177338,Two men riding motorcycles and ATV on a walk way.,0.332612544298172
491090,A man sitting on one of a group of motorcycles.,0.2896827161312103
293749,A scene of a park with a plane in the sky in the background.,0.30732908844947815
276488,a table with a white plate a sandwich and a bottle,0.3556724190711975
327436,A beautiful woman with red hair sitting at a table.,0.35635581612586975
276836,A white toilet with a wooden toilet seat.,0.29403156042099
356387,A row of parked motorcycles sitting in front of a tall building.,0.35211828351020813
183407,A motorcycle parked on a grass covered field.,0.33444660902023315
176374,A building with a tall clock tower with a green top.,0.3635033071041107
33871,A woman standing in front of a kitchen sink on display.,0.28498923778533936
92093,Hundreds of people gathered around looking at motorcycles.,0.30365028977394104
437432,a person waits by a sign for something maybe a bus,0.30072352290153503
549763,A kitchen filled with white appliances and wooden cabinets.,0.3016558587551117
452516,A white toilet sitting in a bathroom next to a toilet paper roller.,0.30820775032043457
302710,Two NYPD motorcycles parked along a city street.,0.3400249183177948
388534,A large sink next to a kitchen in a hotel room.,0.2948979139328003
504811,A biplane flying over a small church with a steeple.,0.369334876537323
130826,Two men sitting next to each other on a wooden bench.,0.33163025975227356
357944,A tall green building with a massive tall brown clock tower behind it.,0.325010746717453
469467,A woman talking on a banana phone with Andy Warhol.,0.3464351296424866
264961,A man riding a motorcycle down the middle of a street.,0.3105694651603699
205040,A crowd of people standing on top of a beach.,0.3241010904312134
285068,A helicopter flying through a light blue sky.,0.2790503203868866
24391,A couple of men standing next to each other at a ribbon cutting ceremony.,0.297731876373291
406555,a person sitting down in front of a couch,0.29415926337242126
375783,A couple of sheep grazing on the side of a road.,0.2974245250225067
472623,A young man riding a bike on top of a beach.,0.3335686922073364
305480,A large passenger jet sitting on top of an airport tarmac.,0.29614871740341187
521495,A aerial photo showing a tennis player ready to serve the ball.,0.3272274434566498
430420,A bathroom sink sitting underneath a mirror mounted on it's wall.,0.2996220290660858
481404,A church with a stain glassed window of the virgin mary.,0.31412607431411743
194875,Here are motorcyclists parked outside a Polish gathering spot for women,0.3495919704437256
578485,A empty living room with hard wood flooring.,0.33100879192352295
165937,Two green and white jetliners sitting on top of an airport runway.,0.3348068296909332
275668,Two large beds in a hotel room next to a desk.,0.298442542552948
448243,A white VW Bug with a surfboard mounted to it's roof.,0.3209529221057892
130564,A person sitting on a large cement planter.,0.2914753258228302
575946,Small white toilet with spare rolls of toilet paper beside it. ,0.31259557604789734
162589,Small white toilet with a small window above it. ,0.3252373933792114
506335,"Two men riding mopeds, one with a woman and boy riding along.",0.3102697730064392
510734,People are sitting on benches that line a street.,0.30845895409584045
139004,A kitchen with canisters on the neat counter ,0.33180102705955505
39871,The door of a public bus with a reflection of a woman's photo in the side window of the bus.,0.33082252740859985
74458,A bedroom suite with tile flooring and two lamos,0.29344701766967773
25096,A young boy cuts into a cake shaped like a skateboard.,0.3802853226661682
235491,A city street with a sign that says fun,0.3099968433380127
202748,The black and white toilet is opened in the narrow bathroom.,0.3326144218444824
218924,an image of a cat in a toilet with the water,0.332025408744812
485895,The giraffe is standing in the shade of the tree.,0.3092009723186493
243495,a toilet with writing under the lid ,0.2832542955875397
384850,A bathroom with a shower curtain that has four palm trees on it and a white tile floor.,0.3295939564704895
22103,The people are feeding the giraffe at the zoo.,0.3007596731185913
304964,The woman is sitting and looking at something on her mobile phone.  ,0.2811300754547119
255633,A fighter jet is flying through a clear sky.,0.28575554490089417
423058,Vet supplies laying on the floor of a room.,0.3486815392971039
53505,A toilet sitting underneath a medicine cabinet in a bathroom.,0.2727241516113281
425578,A shack with a  floor covered with dirt and straws.,0.25193414092063904
12754,A scene from the show Mad Men and some appliances.,0.3132466673851013
114173,"The bathroom has white and green tiles on the wall, and green tiles on the floor, along with a white porcelain toilette, and a white garden style tub with a shower hook up.",0.33713507652282715
552454,A small white toilet sitting in a bathroom in a restroom.,0.2942279279232025
534467,A kitchen filled with appliances and an open laptop.,0.28868192434310913
137803,Pictures of Queen Elizbeth the second riding a horse.,0.34617429971694946
18750,Artistic photograph of architecture and frost-laden trees at dawn,0.3218993544578552
327263,A wooden park bench between two floral arrangements.,0.34986624121665955
146667,A woman digging through the storage compartment on her moped.,0.31244954466819763
294484,The giraffe eats from a reachable limb of the tree.,0.2934741675853729
382668,Two adorable chubby dogs sleeping next to each other.,0.3424935042858124
